Time,RR[mm/h]
0,0.00039821863
0,0.0004671216
0,0.0003465414
0,0.00034755468
0,0.00028574467
0,0.00039619207
0,0.00024318695
0,0.00021886826
0,0.00018593669
0,0.00027915835
0,0.0001732707
0,0.00016668439
0,0.00014388561
0,0.00023406744
0,0.00014743209
0,0.00014743209
0,0.0001296997
0,0.00021836162
0,0.00013831258
0,0.00014135242
0,0.00012412667
0,0.0002117753
0,0.0001347661
0,0.00013831258
0,0.00012210011
0,0.00020873547
0,0.00013273954
0,0.00013628602
0,0.00012007356
0,0.00020569563
0,0.00013071299
0,0.00013425946
0,0.000118047
0,0.00020316243
0,0.00012919307
0,0.00013273954
0,0.00011703372
0,0.00020164251
0,0.00012817979
0,0.0001322329
0,0.00011703372
0,0.00020214915
0,0.00012868643
0,0.00013375282
0,0.000118047
0,0.00020569563
0,0.0001322329
0,0.00013780594
0,0.00012362003
0,0.00021785498
0,0.00014337897
0,0.00015249848
0,0.00014033914
0,0.00025585294
0,0.00017732382
0,0.00019556284
0,0.00018188357
0,0.00035059452
0,0.00023508072
0,0.00024318695
0,0.00047117472
0,0.00062063336
0,0.0003809929
0,0.0004184842
